inputName,size
11,27
19,8
12,20
38,11
81,8
5,10
40,7
70,7
23,26
72,4
79,16
78,3
87,9
6,25
68,3
69,7
1,14
45,30
33,8
15,26
93,3
24,20
25,7
26,17
48,21
71,17
76,12
7,4
50,9
22,9
4,22
32,24
77,16
91,15
42,2
13,26
41,22
55,24
31,29
66,23
65,3
62,5
21,28
95,18
84,11
58,6
64,8
83,20
94,16
0,10
99,30
96,20
67,19
61,23
43,6
2,3
54,30
30,13
59,18
85,22
74,3
90,18
18,27
52,19
44,7
17,21
36,17
49,17
86,29
37,11
56,5
63,11
35,19
97,26
75,24
57,24
88,25
10,18
53,18
8,6
39,2
47,14
60,5
89,30
51,22
14,2
28,18
16,17
34,22
82,23
46,30
27,25
20,19
9,25
92,12
3,10
98,15
29,2
80,28
73,14
