inputName,size
11,5
19,5
12,5
38,28
81,22
5,30
40,13
70,17
23,7
72,17
79,17
78,17
87,22
6,30
68,25
69,25
1,30
45,13
33,28
15,5
93,12
24,7
25,7
26,7
48,13
71,17
76,17
7,30
50,6
22,7
4,30
32,28
77,17
91,12
42,13
13,5
41,13
55,6
31,28
66,25
65,25
62,25
21,7
95,12
84,22
58,6
64,25
83,22
94,12
0,30
99,12
96,12
67,25
61,25
43,13
2,30
54,6
30,28
59,6
85,22
74,17
90,12
18,5
52,6
44,13
17,5
36,28
49,13
86,22
37,28
56,6
63,25
35,28
97,12
75,17
57,6
88,22
10,5
53,6
8,30
39,28
47,13
60,25
89,22
51,6
14,5
28,7
16,5
34,28
82,22
46,13
27,7
20,7
9,30
92,12
3,30
98,12
29,7
80,22
73,17
