inputName,size,a[size][size]
values_11,4,"[[-1340862758.223, 1172623068.341, 1585398562.053, -1808499121.09],[1236314718.292, 53133727.145, -1226219868.813, 235458696.652],[1788681084.727, 1610593649.961, -1404588989.027, -1269657503.689],[-847779258.21, 1001190396.117, -2117409823.244, 1077724341.646]]"
values_19,7,"[[1548342756.691, 277053701.774, 2130497941.865, -1064202644.38, -110574526.573, -94946997.376, -1092886488.097],[-536196796.856, -3800707.604, 1563045385.606, 2092767834.734, -1125845873.116, 858452681.199, 525446819.6],[975081647.556, -1420657629.115, -129729410.74, -792069917.063, -576593512.288, 1560673002.896, 195822322.489],[-1644471684.71, 1609612080.259, 1009677949.107, -353116741.606, 378366350.512, -864194209.899, 999987992.828],[-1450846145.494, 389210457.051, -2120141017.907, 2119945500.178, 1168692940.033, -984666623.966, 1414789854.191],[1290623123.405, -333240483.964, -1831132693.448, -1264389358.192, 476866901.875, -567010970.376, 1765817999.99],[-122877722.934, -1332157838.421, -1057122041.188, 1727791558.657, -1727467202.609, 874431296.443, 714486269.923]]"
values_12,2,"[[2023801201.44, 129513326.571],[-655418214.882, 1913850084.481]]"
values_38,7,"[[1128793210.235, 1565063924.561, -1256381479.628, -1794432341.545, -801739519.411, -249820383.084, -1104406798.426],[-2133884935.424, -2125284555.448, 138350860.102, 599825231.861, 327702120.085, 525953719.69, 95304517.796],[255027270.176, 409498828.205, -1260412393.533, -1814797420.296, -770092365.259, 1950337655.75, 513156081.387],[-809138048.31, -448615129.276, 804770190.157, 430067484.937, 2109506682.34, 1806654314.412, -1581301253.564],[-750348754.073, -423190823.789, 1380061743.745, 1046706852.335, -1527549148.851, -66852283.421, 1680587131.021],[-378988234.262, 195188926.194, 692224186.243, 116874833.487, -1685175764.698, -795193360.099, 442818183.901],[-1767348489.94, -673359633.602, 1028015365.535, 914709616.83, -2144330463.592, 1467196903.781, -524921087.528]]"
values_81,4,"[[-2038102642.387, -978044898.717, 611967160.12, 1778960292.595],[-2021972433.669, -847579150.988, 1853861563.49, 1628069751.327],[1010832471.271, 1300868524.419, 2067320521.644, 373386528.688],[-707231432.49, 1725745670.218, -656532270.277, 1375181387.748]]"
values_5,15,"[[259988794.928, 554671408.572, -1851051069.469, -1791558297.849, -1053767843.335, 30867410.369, -315469163.314, 23164660.024, -1823484624.77, -363041185.223, -1391697245.177, -1135000531.05, -875116921.196, 829271212.288, 357869376.705],[-1947019931.929, -2089721873.535, 1288764938.677, -892437226.343, -70470873.569, -481243512.978, 966763836.292, -1222385302.624, -852649972.359, -1142871176.925, 929332341.448, 965486150.892, -1893865542.92, 332221981.386, -1156652597.19],[1127007176.343, -397374717.862, -3290250.077, -559779368.826, -128988338.739, -104054434.639, 1160655264.656, 48654853.848, 877182805.538, -271289189.913, -2093873945.203, 147051748.355, 263828346.996, 264811949.742, 603991153.599],[1239335640.647, 848482095.378, -1171932940.344, -602375027.509, 711327397.74, -2085379417.256, -983791062.547, -9632730.413, -1150063764.716, -1571393067.429, -1225233342.432, 1349699264.293, -1158740534.136, 1145467679.796, -1814161938.092],[-224311701.358, 1155887200.011, -124861775.123, -1226993748.831, -2115415898.33, -1828310898.161, -1574765216.594, 564407354.169, 1984314153.287, -1723561759.36, -1330452700.271, 1855731642.411, -1781867204.896, -934826219.675, -1794559342.664],[-834984122.171, -2051940140.396, 879762921.879, 1820166614.214, -1747601793.925, 556920318.747, -1179398809.989, 1379796389.286, -2087394171.106, -1230993547.359, 298160820.55, 724769134.695, 1474871088.884, -706642350.035, 788693704.045],[-22584295.96, 2051964371.174, 586054545.668, 1411853017.001, -1019980134.338, 1346431472.594, -935632414.858, -609764024.691, 2064607212.626, 1616391286.233, -1420722999.528, 1418302290.081, 1627549601.026, 1447758497.491, -515330179.728],[-1512846674.432, 1659419701.521, 1013608258.998, -928706546.519, 1546126004.307, 1623015674.686, 552805339.364, -105002140.597, 82174367.84, -2094205854.857, -1622769859.52, -1654774218.941, -948291387.314, 1728907028.827, 495447957.134],[-1338229459.746, 345476996.75, 893061430.201, -701588063.401, 1599295823.168, 938413877.308, 1945052097.746, 902209523.969, 1576851705.128, -513354694.894, 924801954.71, 1080237465.15, -1977543554.614, 1450967278.756, 327849000.712],[1061213064.374, 753636094.536, 491502293.037, -494407575.127, 1835576560.367, -1141271693.953, -1872133277.346, 914868396.84, 59808549.467, 373660974.487, -1295143547.952, -1554337416.759, 1016031656.894, 815552922.882, 2035170974.934],[1697651131.925, -804834813.066, 433594658.321, -409742472.675, 1962624773.86, -1884748202.882, -167315101.677, 1988876153.792, 1428512420.532, -143303562.462, 1634907647.144, -795015606.375, 1577570216.643, -1841472211.364, -1095508159.07],[621951186.832, -474757860.102, -203073141.912, 341313353.644, 396812357.928, -199448527.032, 226758138.957, 2028394569.732, -1447935936.803, 101628374.375, -2033148199.533, -1675685486.736, 1653239050.357, 1036770406.985, 2144192649.385],[-19669928.994, -1102719426.485, 521859888.175, -122023249.231, 575154953.313, -517328636.968, -1090812182.729, 740466764.741, -743617641.204, -229206270.753, 1376832372.03, 911622156.806, 1738141926.088, -15354188.723, 496078284.098],[1513409495.224, 620186058.335, 2080620277.941, 1482494096.394, 1031815501.629, -975476668.983, -2138377348.463, 1268663287.554, 206772661.387, 1841273570.716, 331116866.948, 1579318304.272, 1226679798.224, -904985366.66, 74945977.827],[1134923712.669, 288920049.926, -2115810142.394, -1241290824.177, -1919402637.518, -1676065760.335, -703965467.17, -1718601896.119, -1833873422.056, -995233711.76, 1002795814.52, -1881934074.6, -1623061894.649, -1985563593.063, 259668782.734]]"
values_40,6,"[[-904367984.068, -1583938731.449, -469444463.393, -1871933626.496, -124553996.098, -722358857.133],[-2122238458.581, 544635372.348, -1538845093.839, -1131320066.756, 1589102236.804, -840482881.145],[1779368021.928, 2079831769.401, 935442028.979, 558509238.154, -1205769327.961, -1348942439.829],[939965356.501, -1415682720.771, 1887953583.583, 836167333.171, -1931001327.818, 1131566046.46],[1034594697.019, 744599233.58, -22187928.23, 1095041222.929, -1545945864.254, -1542787728.748],[-1025627266.119, 57194875.263, 1986477910.356, 2102451875.626, 80221145.793, 109803186.174]]"
values_70,7,"[[-1138116912.879, 1472052762.422, -939847843.037, -100859931.589, -869507438.365, 1352643400.567, -465708585.96],[-734178213.94, -1230885310.353, 1803052382.463, 1648538978.761, -1895652483.261, -34799015.715, 1473811358.624],[-39776530.495, 886468308.268, 1500294603.643, 444283320.786, 316767323.584, -1570960047.139, 1562918173.084],[-223979828.672, -945080074.495, 965349496.296, -2071102835.422, 876654043.817, 1036697237.063, 1161948075.095],[-1676933291.137, -1655553153.152, 735585846.452, 730969496.685, -1996040208.557, 1235586372.485, 222655873.008],[1371921110.174, -1679056347.353, 1952926672.233, 1078017266.671, -1071876327.844, 721577971.372, 915560973.567],[839076854.981, 1765728543.603, -323817157.633, -871068121.612, 1391524710.274, 245543388.756, -1363797532.058]]"
values_23,6,"[[-1838248465.021, -1582181923.973, 560556190.086, -1202809281.748, 1643268935.896, -821494435.296],[1170650680.171, 1324008592.162, -1732183215.592, 544330098.38, 132516606.058, 75737960.363],[438623146.34, -276068388.98, 1418390323.591, 175458046.461, 1852980995.117, 1641215101.043],[1545640156.47, -140877753.863, 630493618.304, -1005715300.131, 539997173.721, -299870702.63],[-713864687.648, 1701968155.207, 1889180118.4, 556052420.789, -1536042898.049, 1195623508.881],[1617927688.322, 1325872691.287, -1330138031.274, -1179803899.559, -1777368646.561, -1776442081.524]]"
values_72,18,"[[-255719286.81, 872786706.498, -243854903.58, 596094638.246, -1527179645.257, -1028134500.182, 1499261915.535, -822632892.647, -435459600.178, 964393648.188, 2147482907.431, 61827635.772, -1443834615.215, -617384246.164, 1538847127.855, 1320319351.418, -456041150.235, 1646964775.881],[1479658970.613, -2067760901.606, 1146072777.729, 1827135423.27, 589817899.894, -891931248.165, -776886531.676, -1043414414.585, 600177218.585, -889886116.538, 456587603.101, 280129154.378, -1477790253.349, -1490901338.998, -1673984766.757, 349059146.548, 313940709.217, 1117125577.159],[-441430975.09, -1401251264.881, 1753467977.116, -1237925320.297, -834682417.845, -1829007688.537, -1882720278.633, -666680763.868, -29230189.083, -1725112288.207, 93704472.124, -393867395.226, -193946840.874, -284949651.109, -1707423844.463, -1676943200.148, 1312650113.418, 1817036504.367],[-617962115.297, 1276283457.349, 540466265.117, 184475219.063, 1292441848.451, 1154631926.361, 669079834.859, -755844795.48, -703816800.809, 761339268.648, -737672795.228, 84288362.699, 1476672469.09, -543984878.637, -577315066.297, -883734477.13, -220614742.42, 888279761.288],[643015611.934, -1640259095.788, -836352537.763, 471023327.472, 77637496.766, 26322377.709, 300687325.12, -1943357002.542, -1698762440.658, -2058062632.631, -2009939652.947, -1168660182.479, 59381935.019, 33753375.108, -1810189690.962, -1510212062.932, -1853291162.984, 1539693462.379],[1838980934.908, -2147266467.916, 208948682.039, 41914007.229, 944686793.299, 1677977393.988, -1578956274.694, -1994005009.377, 1913175538.206, -390566992.464, 368036777.89, 1072554730.968, -568032275.587, -995900576.255, -1005482698.952, 156750272.524, 169656974.569, -1561532146.908],[683944268.956, -1620383942.995, -1273619401.154, 1829421377.943, -1774647140.087, -1130005410.68, -606904975.294, 880841008.803, 70950810.94, -575517433.824, -795104723.524, 731472255.986, 429498670.455, 1815897177.191, -667414842.184, -258921335.01, -455241841.057, 1994702297.178],[-919084244.499, 1613534301.313, -351872165.458, -1035901709.067, 1836012924.454, 121316523.067, -550217977.191, -720645604.885, -1040080840.931, -958982636.958, 1463213435.767, 166030049.357, 1757426611.13, -2049378239.352, 307986265.972, 327712072.961, 1930358438.036, -437543973.048],[-285917961.791, -292828662.264, -1714484525.937, -945622295.967, 721575821.271, -497589651.135, 784263113.085, -787962341.713, -937933240.834, 462172558.722, -848539130.949, 1680703995.525, -1760545342.44, 775153075.617, 780644690.464, 1657118634.307, -445938885.906, -442292464.263],[-1226863310.987, 1233770814.532, -744757143.924, 350395949.262, 609447653.554, -1745621864.822, 454560387.944, -2020595649.765, -1611791518.207, -31106438.106, 1214667225.404, -550464607.557, 1867310357.753, -1172036380.116, -222081757.989, -1618978321.232, 1550447973.308, 945180505.329],[-346141524.579, 943996927.616, 534000754.173, -1810111971.049, 409188441.791, -421505459.746, -297154352.407, 135279786.918, 1985985181.122, -1877969576.438, 1064533711.853, -1349141638.226, -700265863.319, -166386516.105, -276407991.346, 2000199612.882, -2049161528.802, 853015452.104],[1950000347.936, -327792216.026, -603630505.965, -1352410457.059, 2081715655.898, -989674885.622, 524598607.18, -1769444307.323, -53352972.672, -1139639681.021, -246465402.203, -1535715282.963, -625604533.234, -2003151297.91, 1385740123.812, -146054865.83, -629984837.973, -772579455.978],[-690315592.475, 2127131523.149, 2110161225.105, -1838512491.91, 29556922.899, 694363192.108, -1115902497.131, -275495961.813, 720828597.732, -2076098043.293, -1533303483.747, -1044342917.421, -1702873885.728, 968641070.721, 833126874.758, -1598117357.474, 1694915955.23, -1041270750.839],[-20373131.672, 1684827699.106, -2045174630.926, -637733380.047, -1932650612.404, 69534101.544, 117560228.009, -275911385.041, 94244216.61, 41385442.645, 307427800.914, -179442255.763, -1074166822.21, -1158806760.317, 1712542541.227, 1883602708.953, -342397188.728, 2039185876.277],[-753197689.029, -31470900.552, 280818772.26, -1020811681.098, -1756851109.054, 712609492.092, -1273966676.807, 870831674.634, 1179577061.821, -1175219371.197, 15454145.772, 1777220293.634, 615468951.768, 247321581.311, 1836136859.898, -1960279259.519, 406785115.155, -1508434680.911],[-1413696038.0, -1885907442.062, 1310076957.929, 2101397130.74, -1084577333.712, 712126248.919, 681851163.38, 1758219919.808, 881764193.262, 1095521453.393, 611576153.192, -2097095129.573, 1240087859.615, -2029059290.062, 183863104.699, 767695050.448, -1967025870.68, 1854672433.838],[-13470335.298, 1519761150.363, -486910623.038, 527508528.26, 205538423.408, -204597979.703, 16561529.222, -88898459.994, -406867003.847, -321613160.794, -761173162.687, 1640999646.351, 2049859108.16, -514000341.618, 461807599.905, 437724600.424, 1984207138.052, 1747589319.523],[-1986752212.43, 1789760731.2, -1039786979.85, 1675551160.437, -62224498.541, 1790958547.191, -606865963.881, -696059485.802, 96799549.645, -377412324.071, -1700342804.764, 1523587737.353, -1050499535.214, -1562512398.273, 336517631.309, -1952439462.046, -610843523.503, 351079531.593]]"
