inputName,size
11,22
19,25
12,4
38,19
81,26
5,17
40,18
70,25
23,25
72,9
79,22
78,28
87,16
6,28
68,15
69,10
1,20
45,17
33,28
15,7
93,4
24,32
25,4
26,3
48,20
71,12
76,8
7,22
50,23
22,6
4,7
32,14
77,18
91,14
42,30
13,14
41,24
55,19
31,2
66,17
65,10
62,24
21,30
95,25
84,7
58,20
64,4
83,23
94,4
0,19
99,15
96,14
67,12
61,11
43,16
2,29
54,24
30,14
59,24
85,27
74,23
90,32
18,18
52,24
44,4
17,17
36,14
49,8
86,20
37,8
56,23
63,6
35,14
97,12
75,10
57,4
88,32
10,31
53,31
8,11
39,6
47,31
60,4
89,15
51,17
14,14
28,29
16,22
34,17
82,19
46,20
27,18
20,7
9,4
92,14
3,8
98,20
29,31
80,2
73,29
