inputName,size
11,15
19,20
12,28
38,15
81,7
5,3
40,11
70,13
23,20
72,31
79,4
78,4
87,15
6,20
68,5
69,11
1,16
45,18
33,32
15,5
93,20
24,32
25,16
26,30
48,22
71,31
76,5
7,25
50,24
22,27
4,12
32,3
77,25
91,11
42,21
13,13
41,28
55,20
31,16
66,16
65,25
62,12
21,31
95,17
84,7
58,16
64,25
83,24
94,23
0,26
99,16
96,2
67,2
61,4
43,20
2,20
54,12
30,3
59,9
85,23
74,25
90,2
18,15
52,13
44,28
17,27
36,12
49,26
86,7
37,8
56,2
63,32
35,29
97,23
75,22
57,32
88,19
10,11
53,9
8,17
39,22
47,26
60,29
89,6
51,17
14,31
28,6
16,2
34,29
82,14
46,12
27,20
20,15
9,22
92,19
3,27
98,30
29,2
80,28
73,18
