inputName,size
11,11
19,16
12,5
38,21
81,12
5,2
40,31
70,5
23,26
72,19
79,18
78,14
87,28
6,23
68,26
69,11
1,9
45,20
33,23
15,23
93,26
24,25
25,32
26,8
48,11
71,10
76,6
7,22
50,18
22,12
4,29
32,17
77,12
91,26
42,32
13,11
41,14
55,21
31,24
66,18
65,17
62,7
21,3
95,21
84,4
58,18
64,27
83,13
94,11
0,2
99,22
96,13
67,9
61,14
43,24
2,15
54,14
30,23
59,23
85,24
74,29
90,27
18,8
52,9
44,31
17,30
36,27
49,14
86,10
37,27
56,18
63,28
35,25
97,32
75,12
57,27
88,17
10,10
53,22
8,22
39,18
47,7
60,18
89,22
51,26
14,8
28,12
16,21
34,15
82,29
46,17
27,8
20,2
9,14
92,27
3,24
98,4
29,5
80,28
73,2
