inputName,size
11,23
19,23
12,23
38,3
81,5
5,10
40,3
70,4
23,25
72,4
79,4
78,4
87,5
6,10
68,31
69,31
1,10
45,3
33,3
15,23
93,20
24,25
25,25
26,25
48,3
71,4
76,4
7,10
50,2
22,25
4,10
32,3
77,4
91,20
42,3
13,23
41,3
55,2
31,3
66,31
65,31
62,31
21,25
95,20
84,5
58,2
64,31
83,5
94,20
0,10
99,20
96,20
67,31
61,31
43,3
2,10
54,2
30,3
59,2
85,5
74,4
90,20
18,23
52,2
44,3
17,23
36,3
49,3
86,5
37,3
56,2
63,31
35,3
97,20
75,4
57,2
88,5
10,23
53,2
8,10
39,3
47,3
60,31
89,5
51,2
14,23
28,25
16,23
34,3
82,5
46,3
27,25
20,25
9,10
92,20
3,10
98,20
29,25
80,5
73,4
