inputName,size
11,13
19,13
12,13
38,24
81,11
5,20
40,10
70,29
23,10
72,29
79,29
78,29
87,11
6,20
68,10
69,10
1,20
45,10
33,24
15,13
93,8
24,10
25,10
26,10
48,10
71,29
76,29
7,20
50,2
22,10
4,20
32,24
77,29
91,8
42,10
13,13
41,10
55,2
31,24
66,10
65,10
62,10
21,10
95,8
84,11
58,2
64,10
83,11
94,8
0,20
99,8
96,8
67,10
61,10
43,10
2,20
54,2
30,24
59,2
85,11
74,29
90,8
18,13
52,2
44,10
17,13
36,24
49,10
86,11
37,24
56,2
63,10
35,24
97,8
75,29
57,2
88,11
10,13
53,2
8,20
39,24
47,10
60,10
89,11
51,2
14,13
28,10
16,13
34,24
82,11
46,10
27,10
20,10
9,20
92,8
3,20
98,8
29,10
80,11
73,29
