inputName,size,a[size]
values_11,13,"{-7312139902407659767, -8244462602732099165, 1593981846813859119, 6121191816264242267, -3233838254334773691, 3172498152676695314, 604804446842402214, -2302140113908913527, 6087082487439160685, 3681805141981006663, 8619930089087147621, 8188554509290521180, -7480627691459751447"
values_19,30,"{7820633666217778854, 2963728941418493616, 4214081067178599902, 4001061794928964592, -7616017648375984907, -7437213402770469676, 886632771351578994, -7241590508974184088, 6879539934556978963, -5595813244845884862, -1105479524426794594, -4267383658315858521, 4077236723647477430, 8038965184079873939, 6638582804833699316, -8326134439490612820, 2445919478198277374, -107290990445976587, 3710961656169653422, -3992141338647438185, -3839418451710178036, 8403028108527764309, -7561694863138029990, 6136325261187787590, -5123193634095051608, 3928886014593320286, -8789642991277679340, 895765818825834159, -8546086470989847800, 2085057019413385100"
values_12,25,"{8791762845867237708, -1701557543033861701, -2507494622812972513, 3804949017986497033, 2076677605937003978, -4616889709719900184, -6181624377341594315, -7653908254604443359, -5632827978412157317, 3235044117180995597, -4079519324530124469, -7107405019952043628, 5967665404387372797, -964346334345820885, -8627286308824197755, -3264676298018776979, -5882396843774678457, -8884233484934468016, -8235665811508740885, -3812623151700990508, -6996973958845863123, 7494288059603447359, -5269143125481453990, 119187257784519908, -1885814106385944872"
values_38,20,"{-6184117612132399281, 1280531901524066684, 7465897580550986271, 1675028275617810917, 5284549987079322428, -7064639423938092133, 1921814141620893400, 6842458776172795996, -1433514222552141251, -1471962776324262271, -7237054574348291354, -2065576547768908387, 167513804517620367, 816442022280878191, 6096548278498476662, 1941091340746688178, 5589507824771656994, -8647626738653214293, -5685837978029158224, -3732068735752154301"
values_81,7,"{-7804703633679833437, -879067699071002783, 519297846257931729, -6906320669203188444, 3347768781605644103, -4056478363867734217, 3209565216101420895"
values_5,7,"{-2001737194356141064, -828778785311237339, -2468371639423877684, -3156435258912604562, -3035636555147152687, 6347826772558881830, -8959539691962426466"
values_40,20,"{-8560725741393229300, 4482923589031997689, -8939695261006892109, 1145601692343294338, 978831367165342527, 4869730721396457443, 4619894676396408003, 2636510471518761711, -8084720522081951810, 1085940425285703668, 8566129043158903583, -825224884221847201, -1052395306604356290, 6585329839301622283, 5776206715736151520, 3540516845316736590, -6404631751877738707, 7289516993535048940, -7163744489661751979, -2539980123112524511"
values_70,23,"{349603568899376265, -1282543878680213611, 8342115333979138033, -5475956285755915791, 7070890577164761910, -5413842615170128353, 6638066961373252284, 5145294869275196540, -6998168542346011234, 6550504917210752404, -2710299465120598721, -7194883827484111897, 1816057056082956232, 2939650465444679708, -5664271731994338166, -3114395690463145240, 3404983042979088551, -8039524663096909103, 8080058007511862953, 6658731049866441228, -3341434102488001108, -8373521016038392430, -1955811148973739583"
values_23,20,"{-6723205436649384574, 3871963871101452577, -5645895858609800711, -3916790965853447174, 8918553427681758425, 3712976983104857234, -144077148954630909, -1190355589994227364, -2448331257848536797, 1814136050037256386, 7936348365026973542, 6711317169776630672, -6929962017949235575, 2316783758177985834, 340002309396770245, 3602807598104443066, -5160891636266890983, -3324045656635292526, 1913417311240083424, 967488176526199254"
values_72,19,"{-4876345314011055554, -6815839539566387763, -7942183076064780352, 1215468000034736020, 8133104070253621266, -5758085174873686889, -2019530178141962473, 4098855717729942761, -5437136280591088363, 3074401953021209113, 2652142168261011594, 8391088392386599233, 8712370536823625966, 6227373722228766462, 1902753923635095649, 5859250578059564115, 8195749644950222435, -2511435617403375773, 4257316645733554687"
values_79,5,"{5536699147000031844, -6157351146861393673, -1001365534399715705, -5672692436549714957, -6946896763408144210"
values_78,7,"{-4887579926311042259, -205290962331994312, -7866196790267893610, -2191490572769123167, 7597361060044492998, 5188436144975329751, 624932440467785955"
values_87,19,"{-8999872542566946145, 7401415872787944285, -7586632244773678828, 5968369175017251517, -21868313121507841, -4563132111461247020, 4817608128920890024, 1980910756295943, 1327972367792757591, -6191730069299051592, -3776593868097540519, 8954977465190939705, -1722259608356865912, -6401495086084546489, -4692408228632420063, -7439579191918352760, -555496127611110963, -8808583089750158401, 5223575074990910458"
