inputName,size
11,3
19,3
12,3
38,21
81,31
5,23
40,26
70,27
23,5
72,27
79,27
78,27
87,31
6,23
68,27
69,27
1,23
45,26
33,21
15,3
93,27
24,5
25,5
26,5
48,26
71,27
76,27
7,23
50,21
22,5
4,23
32,21
77,27
91,27
42,26
13,3
41,26
55,21
31,21
66,27
65,27
62,27
21,5
95,27
84,31
58,21
64,27
83,31
94,27
0,23
99,27
96,27
67,27
61,27
43,26
2,23
54,21
30,21
59,21
85,31
74,27
90,27
18,3
52,21
44,26
17,3
36,21
49,26
86,31
37,21
56,21
63,27
35,21
97,27
75,27
57,21
88,31
10,3
53,21
8,23
39,21
47,26
60,27
89,31
51,21
14,3
28,5
16,3
34,21
82,31
46,26
27,5
20,5
9,23
92,27
3,23
98,27
29,5
80,31
73,27
