inputName,size
11,32
19,19
12,22
38,26
81,26
5,29
40,17
70,19
23,14
72,27
79,21
78,23
87,14
6,30
68,20
69,32
1,8
45,19
33,20
15,11
93,16
24,26
25,24
26,19
48,5
71,5
76,15
7,17
50,17
22,15
4,23
32,21
77,7
91,23
42,31
13,5
41,27
55,31
31,31
66,5
65,12
62,13
21,29
95,14
84,11
58,29
64,12
83,19
94,12
0,5
99,3
96,28
67,3
61,19
43,5
2,22
54,11
30,6
59,2
85,16
74,14
90,23
18,18
52,12
44,12
17,6
36,4
49,25
86,13
37,31
56,7
63,3
35,4
97,4
75,21
57,4
88,19
10,4
53,29
8,26
39,10
47,27
60,32
89,22
51,4
14,20
28,20
16,16
34,24
82,25
46,11
27,6
20,17
9,26
92,30
3,21
98,8
29,11
80,19
73,3
