inputName,size,a[size]
values_11,3,"{-1286999584, 2144455809, 615257744"
values_19,21,"{-1935159641, 611630716, -17771549, 1169827705, 99214639, -1998150679, 59722993, -1569756730, 68674194, 1932370459, 1027866489, 2054491086, 1779355027, 1603517775, 406163883, 793328911, 741271618, -629111344, 1186167035, 165188128, 626987511"
values_12,10,"{399511163, 1965372579, 1917070742, 84858526, 2063201470, 276609142, 154374062, 1583520386, 2128211447, 1069628737"
values_38,30,"{1092064800, -638885044, -1191114308, -387188675, 2142849787, 183744242, -1320045725, 425766896, -1285974405, 2031388343, 447491159, -142545696, 1975497880, -235592911, -16510906, 354592332, 583490552, 1893827705, -1216635517, 1746444447, 1881738605, 2043068403, 1349046331, 1368457235, -663971312, -1474377752, 1136584783, -193754707, -1533258493, -1139832278"
values_81,30,"{-628939036, -1771830704, -225012002, 1175587286, 1090029202, -1199046415, -1485204692, 1398702069, -1016344732, -901368677, -1771361646, 1880897793, 912017116, -532798802, -1549530930, -322492112, 1010743794, 1924571896, -209786395, 2063553398, 934819751, 1836597905, 2006991963, 1198422467, -668599167, 1422501138, 493846013, -947154854, 251113190, 802047969"
values_5,9,"{1816566230, 1951412044, 405796886, -158354100, -549553839, 433748113, -1521803642, 816548050, -568084567"
values_40,3,"{-222389110, 2105974892, 1192076320"
values_70,12,"{837984153, -616339071, 1190038771, -120165625, -723738146, -1584663200, 1465204479, 487818484, 1864575758, -890369630, 1134844823, -501697414"
values_23,11,"{1935747338, 603502543, 647191990, -1890210781, -398107691, -1963113878, 134039037, 2024985226, 2116846277, 519027728, -1668520523"
values_72,28,"{-1514517601, -190040229, -157778848, -388793470, -2073882339, -770307299, -260743018, -837772443, -367627846, 216803055, -387923450, -748145408, -1901175948, -2105622812, 1367896274, -1165913308, -1220834512, 1953843939, -1468525473, -514553339, 82226028, -843243065, 1881622264, 1920106350, 1845396183, -1292249909, -1112433815, 741845047"
values_79,5,"{277022328, 1616687831, -1009021795, 399871146, 976866477"
values_78,5,"{961775094, 1899974704, 93894401, -215378234, -213513431"
