inputName,size
11,25
19,16
12,27
38,25
81,8
5,32
40,23
70,23
23,13
72,10
79,27
78,18
87,8
6,17
68,22
69,29
1,14
45,11
33,23
15,26
93,12
24,32
25,22
26,21
48,31
71,18
76,25
7,3
50,17
22,15
4,4
32,30
77,28
91,22
42,16
13,14
41,30
55,3
31,23
66,21
65,9
62,10
21,21
95,4
84,17
58,28
64,9
83,31
94,19
0,17
99,16
96,7
67,12
61,17
43,30
2,14
54,27
30,18
59,27
85,32
74,9
90,5
18,5
52,27
44,15
17,7
36,8
49,12
86,4
37,23
56,31
63,29
35,13
97,27
75,3
57,20
88,15
10,13
53,11
8,24
39,12
47,28
60,6
89,30
51,25
14,28
28,15
16,10
34,13
82,22
46,6
27,16
20,16
9,7
92,25
3,16
98,15
29,4
80,21
73,20
