inputName,size
11,16
19,15
12,10
38,12
81,21
5,28
40,23
70,24
23,32
72,12
79,20
78,19
87,21
6,22
68,7
69,22
1,8
45,14
33,28
15,22
93,26
24,31
25,23
26,32
48,30
71,4
76,3
7,22
50,14
22,9
4,23
32,28
77,26
91,9
42,4
13,23
41,26
55,10
31,16
66,31
65,4
62,19
21,25
95,4
84,16
58,15
64,26
83,32
94,9
0,2
99,32
96,18
67,21
61,5
43,7
2,14
54,18
30,12
59,16
85,20
74,13
90,31
18,22
52,24
44,27
17,3
36,17
49,21
86,31
37,32
56,23
63,14
35,11
97,4
75,27
57,18
88,30
10,16
53,8
8,13
39,25
47,11
60,8
89,4
51,30
14,32
28,18
16,7
34,12
82,20
46,2
27,24
20,10
9,32
92,32
3,26
98,2
29,26
80,21
73,21
