inputName,size
11,18
19,25
12,20
38,32
81,24
5,10
40,19
70,23
23,17
72,6
79,23
78,31
87,8
6,30
68,20
69,4
1,3
45,18
33,8
15,2
93,17
24,30
25,23
26,6
48,12
71,22
76,27
7,25
50,20
22,5
4,30
32,9
77,19
91,26
42,29
13,25
41,25
55,2
31,12
66,27
65,19
62,10
21,32
95,15
84,15
58,8
64,19
83,11
94,7
0,30
99,10
96,17
67,2
61,13
43,14
2,14
54,22
30,12
59,2
85,28
74,21
90,7
18,31
52,6
44,15
17,7
36,7
49,3
86,28
37,31
56,18
63,26
35,12
97,16
75,22
57,5
88,21
10,17
53,14
8,24
39,26
47,20
60,22
89,11
51,12
14,23
28,31
16,25
34,26
82,18
46,25
27,26
20,8
9,16
92,23
3,19
98,7
29,18
80,32
73,31
