inputName,size
11,27
19,25
12,12
38,8
81,9
5,30
40,27
70,16
23,24
72,27
79,3
78,8
87,18
6,31
68,6
69,11
1,26
45,32
33,11
15,16
93,5
24,17
25,22
26,27
48,4
71,21
76,4
7,32
50,32
22,7
4,2
32,24
77,19
91,32
42,21
13,28
41,18
55,2
31,21
66,26
65,30
62,8
21,7
95,8
84,26
58,2
64,14
83,30
94,14
0,16
99,13
96,4
67,31
61,23
43,21
2,5
54,12
30,6
59,9
85,13
74,32
90,32
18,24
52,20
44,26
17,19
36,29
49,26
86,23
37,25
56,27
63,3
35,18
97,31
75,22
57,2
88,9
10,31
53,17
8,25
39,29
47,2
60,30
89,5
51,5
14,32
28,20
16,5
34,8
82,16
46,18
27,27
20,15
9,26
92,24
3,32
98,19
29,32
80,7
73,25
