inputName,m,n
values_11,7985505466393945742,8281005573780829386
values_19,7985505466393945742,2907237900354978434
values_12,7985505466393945742,7184171896407229261
values_38,1156214758363974525,6479781727407100571
values_81,3038140728832737167,8281005573780829386
values_5,2948795435218854090,4753644849196101569
values_40,2563149014222074276,7471063756340637515
values_70,3972091908154350561,7471063756340637515
values_23,8127618305196098893,895812568073917921
values_72,3972091908154350561,7184171896407229261
values_79,3972091908154350561,2907237900354978434
values_78,3972091908154350561,6479781727407100571
values_87,3038140728832737167,8937743560618044047
values_6,2948795435218854090,676951599795551934
values_68,3127492142881350919,6479781727407100571
values_69,3127492142881350919,2907237900354978434
values_1,2948795435218854090,8281005573780829386
values_45,2563149014222074276,4753644849196101569
values_33,1156214758363974525,895812568073917921
values_15,7985505466393945742,4753644849196101569
values_93,8583744251422846916,895812568073917921
values_24,8127618305196098893,7470263458522655527
values_25,8127618305196098893,4753644849196101569
values_26,8127618305196098893,676951599795551934
values_48,2563149014222074276,6479781727407100571
values_71,3972091908154350561,8281005573780829386
values_76,3972091908154350561,676951599795551934
values_7,2948795435218854090,8937743560618044047
values_50,1273135391071111433,7471063756340637515
values_22,8127618305196098893,7184171896407229261
values_4,2948795435218854090,7470263458522655527
values_32,1156214758363974525,7184171896407229261
values_77,3972091908154350561,8937743560618044047
values_91,8583744251422846916,8281005573780829386
values_42,2563149014222074276,7184171896407229261
values_13,7985505466393945742,895812568073917921
values_41,2563149014222074276,8281005573780829386
values_55,1273135391071111433,4753644849196101569
values_31,1156214758363974525,8281005573780829386
values_66,3127492142881350919,676951599795551934
values_65,3127492142881350919,4753644849196101569
values_62,3127492142881350919,7184171896407229261
values_21,8127618305196098893,8281005573780829386
values_95,8583744251422846916,4753644849196101569
values_84,3038140728832737167,7470263458522655527
values_58,1273135391071111433,6479781727407100571
values_64,3127492142881350919,7470263458522655527
values_83,3038140728832737167,895812568073917921
values_94,8583744251422846916,7470263458522655527
values_0,2948795435218854090,7471063756340637515
values_99,8583744251422846916,2907237900354978434
values_96,8583744251422846916,676951599795551934
values_67,3127492142881350919,8937743560618044047
values_61,3127492142881350919,8281005573780829386
values_43,2563149014222074276,895812568073917921
values_2,2948795435218854090,7184171896407229261
values_54,1273135391071111433,7470263458522655527
values_30,1156214758363974525,7471063756340637515
values_59,1273135391071111433,2907237900354978434
values_85,3038140728832737167,4753644849196101569
values_74,3972091908154350561,7470263458522655527
values_90,8583744251422846916,7471063756340637515
values_18,7985505466393945742,6479781727407100571
values_52,1273135391071111433,7184171896407229261
values_44,2563149014222074276,7470263458522655527
values_17,7985505466393945742,8937743560618044047
values_36,1156214758363974525,676951599795551934
values_49,2563149014222074276,2907237900354978434
values_86,3038140728832737167,676951599795551934
values_37,1156214758363974525,8937743560618044047
values_56,1273135391071111433,676951599795551934
values_63,3127492142881350919,895812568073917921
values_35,1156214758363974525,4753644849196101569
values_97,8583744251422846916,8937743560618044047
values_75,3972091908154350561,4753644849196101569
values_57,1273135391071111433,8937743560618044047
values_88,3038140728832737167,6479781727407100571
values_10,7985505466393945742,7471063756340637515
values_53,1273135391071111433,895812568073917921
values_8,2948795435218854090,6479781727407100571
values_39,1156214758363974525,2907237900354978434
values_47,2563149014222074276,8937743560618044047
values_60,3127492142881350919,7471063756340637515
values_89,3038140728832737167,2907237900354978434
values_51,1273135391071111433,8281005573780829386
values_14,7985505466393945742,7470263458522655527
values_28,8127618305196098893,6479781727407100571
values_16,7985505466393945742,676951599795551934
values_34,1156214758363974525,7470263458522655527
values_82,3038140728832737167,7184171896407229261
values_46,2563149014222074276,676951599795551934
values_27,8127618305196098893,8937743560618044047
values_20,8127618305196098893,7471063756340637515
values_9,2948795435218854090,2907237900354978434
values_92,8583744251422846916,7184171896407229261
values_3,2948795435218854090,895812568073917921
values_98,8583744251422846916,6479781727407100571
values_29,8127618305196098893,2907237900354978434
values_80,3038140728832737167,7471063756340637515
values_73,3972091908154350561,895812568073917921
