inputName,size
11,28
19,12
12,29
38,26
81,2
5,18
40,18
70,20
23,25
72,28
79,30
78,9
87,3
6,18
68,16
69,8
1,7
45,31
33,32
15,18
93,16
24,4
25,20
26,3
48,29
71,28
76,27
7,22
50,24
22,6
4,31
32,23
77,16
91,28
42,8
13,8
41,31
55,7
31,27
66,18
65,10
62,31
21,3
95,17
84,5
58,22
64,24
83,10
94,21
0,3
99,19
96,6
67,18
61,28
43,3
2,6
54,8
30,8
59,17
85,6
74,26
90,21
18,25
52,14
44,20
17,27
36,3
49,19
86,28
37,9
56,18
63,23
35,23
97,19
75,13
57,31
88,17
10,22
53,25
8,2
39,12
47,2
60,4
89,30
51,12
14,2
28,31
16,4
34,20
82,31
46,28
27,13
20,7
9,18
92,17
3,12
98,8
29,29
80,22
73,23
