inputName,size
11,15
19,18
12,8
38,6
81,32
5,27
40,7
70,22
23,32
72,16
79,24
78,11
87,6
6,21
68,29
69,5
1,23
45,20
33,13
15,2
93,8
24,32
25,3
26,4
48,4
71,23
76,3
7,27
50,24
22,6
4,26
32,22
77,5
91,5
42,19
13,14
41,18
55,10
31,7
66,19
65,18
62,19
21,21
95,18
84,22
58,28
64,26
83,6
94,32
0,5
99,11
96,3
67,20
61,20
43,10
2,10
54,21
30,17
59,9
85,6
74,13
90,27
18,23
52,25
44,16
17,2
36,6
49,13
86,16
37,3
56,30
63,30
35,17
97,3
75,30
57,32
88,15
10,21
53,4
8,2
39,21
47,17
60,23
89,5
51,27
14,3
28,19
16,21
34,32
82,16
46,7
27,31
20,26
9,3
92,11
3,18
98,24
29,25
80,9
73,11
