inputName,size
11,16
19,15
12,21
38,14
81,7
5,10
40,32
70,6
23,5
72,17
79,3
78,3
87,7
6,32
68,4
69,10
1,14
45,5
33,6
15,28
93,13
24,2
25,27
26,2
48,14
71,11
76,6
7,21
50,15
22,21
4,30
32,5
77,20
91,19
42,21
13,11
41,21
55,29
31,19
66,22
65,25
62,30
21,32
95,6
84,18
58,18
64,4
83,16
94,26
0,32
99,14
96,13
67,17
61,24
43,17
2,11
54,25
30,20
59,17
85,8
74,8
90,6
18,4
52,22
44,27
17,11
36,25
49,28
86,29
37,12
56,10
63,12
35,14
97,12
75,7
57,6
88,11
10,7
53,12
8,25
39,25
47,5
60,10
89,3
51,30
14,32
28,23
16,13
34,13
82,32
46,25
27,27
20,32
9,18
92,5
3,2
98,3
29,26
80,25
73,16
