inputName,size
11,9
19,9
12,20
38,15
81,12
5,12
40,18
70,13
23,19
72,4
79,20
78,11
87,12
6,9
68,15
69,9
1,7
45,12
33,7
15,15
93,9
24,10
25,8
26,19
48,17
71,15
76,2
7,3
50,16
22,15
4,19
32,9
77,10
91,4
42,4
13,7
41,16
55,5
31,11
66,15
65,16
62,8
21,15
95,9
84,8
58,5
64,4
83,4
94,20
0,15
99,12
96,17
67,2
61,19
43,18
2,14
54,20
30,20
59,2
85,16
74,13
90,6
18,20
52,2
44,10
17,10
36,17
49,20
86,13
37,5
56,8
63,16
35,20
97,17
75,16
57,16
88,20
10,3
53,18
8,10
39,14
47,18
60,7
89,2
51,10
14,20
28,20
16,9
34,7
82,19
46,2
27,7
20,7
9,6
92,7
3,8
98,16
29,12
80,12
73,12
