inputName,m,n
values_11,1334775213,1105045034
values_19,1334775213,1028578245
values_12,1334775213,981723070
values_38,1816425326,2122050620
values_81,1774901316,1105045034
values_5,1678637976,2085676935
values_40,877308564,256762164
values_70,68132518,256762164
values_23,871266641,657616862
values_72,68132518,981723070
values_79,68132518,1028578245
values_78,68132518,2122050620
values_87,1774901316,1200278146
values_6,1678637976,1730851902
values_68,1343171716,2122050620
values_69,1343171716,1028578245
values_1,1678637976,1105045034
values_45,877308564,2085676935
values_33,1816425326,657616862
values_15,1334775213,2085676935
values_93,1054045214,657616862
values_24,871266641,374747130
values_25,871266641,2085676935
values_26,871266641,1730851902
values_48,877308564,2122050620
values_71,68132518,1105045034
values_76,68132518,1730851902
values_7,1678637976,1200278146
values_50,757922073,256762164
values_22,871266641,981723070
values_4,1678637976,374747130
values_32,1816425326,981723070
values_77,68132518,1200278146
values_91,1054045214,1105045034
values_42,877308564,981723070
values_13,1334775213,657616862
values_41,877308564,1105045034
values_55,757922073,2085676935
values_31,1816425326,1105045034
values_66,1343171716,1730851902
values_65,1343171716,2085676935
values_62,1343171716,981723070
values_21,871266641,1105045034
values_95,1054045214,2085676935
values_84,1774901316,374747130
values_58,757922073,2122050620
values_64,1343171716,374747130
values_83,1774901316,657616862
values_94,1054045214,374747130
values_0,1678637976,256762164
values_99,1054045214,1028578245
values_96,1054045214,1730851902
values_67,1343171716,1200278146
values_61,1343171716,1105045034
values_43,877308564,657616862
values_2,1678637976,981723070
values_54,757922073,374747130
values_30,1816425326,256762164
values_59,757922073,1028578245
values_85,1774901316,2085676935
values_74,68132518,374747130
values_90,1054045214,256762164
values_18,1334775213,2122050620
values_52,757922073,981723070
values_44,877308564,374747130
values_17,1334775213,1200278146
values_36,1816425326,1730851902
values_49,877308564,1028578245
values_86,1774901316,1730851902
values_37,1816425326,1200278146
values_56,757922073,1730851902
values_63,1343171716,657616862
values_35,1816425326,2085676935
values_97,1054045214,1200278146
values_75,68132518,2085676935
values_57,757922073,1200278146
values_88,1774901316,2122050620
values_10,1334775213,256762164
values_53,757922073,657616862
values_8,1678637976,2122050620
values_39,1816425326,1028578245
values_47,877308564,1200278146
values_60,1343171716,256762164
values_89,1774901316,1028578245
values_51,757922073,1105045034
values_14,1334775213,374747130
values_28,871266641,2122050620
values_16,1334775213,1730851902
values_34,1816425326,374747130
values_82,1774901316,981723070
values_46,877308564,1730851902
values_27,871266641,1200278146
values_20,871266641,256762164
values_9,1678637976,1028578245
values_92,1054045214,981723070
values_3,1678637976,657616862
values_98,1054045214,2122050620
values_29,871266641,1028578245
values_80,1774901316,256762164
values_73,68132518,657616862
