inputName,size
11,2
19,2
12,2
38,19
81,15
5,30
40,28
70,9
23,8
72,9
79,9
78,9
87,15
6,30
68,3
69,3
1,30
45,28
33,19
15,2
93,21
24,8
25,8
26,8
48,28
71,9
76,9
7,30
50,32
22,8
4,30
32,19
77,9
91,21
42,28
13,2
41,28
55,32
31,19
66,3
65,3
62,3
21,8
95,21
84,15
58,32
64,3
83,15
94,21
0,30
99,21
96,21
67,3
61,3
43,28
2,30
54,32
30,19
59,32
85,15
74,9
90,21
18,2
52,32
44,28
17,2
36,19
49,28
86,15
37,19
56,32
63,3
35,19
97,21
75,9
57,32
88,15
10,2
53,32
8,30
39,19
47,28
60,3
89,15
51,32
14,2
28,8
16,2
34,19
82,15
46,28
27,8
20,8
9,30
92,21
3,30
98,21
29,8
80,15
73,9
