inputName,size
11,2
19,9
12,13
38,31
81,20
5,22
40,16
70,27
23,14
72,13
79,8
78,11
87,17
6,4
68,30
69,19
1,11
45,16
33,24
15,21
93,23
24,26
25,25
26,15
48,28
71,32
76,9
7,32
50,4
22,5
4,7
32,24
77,11
91,6
42,29
13,28
41,10
55,32
31,27
66,25
65,15
62,6
21,11
95,10
84,26
58,10
64,4
83,10
94,9
0,29
99,20
96,17
67,23
61,26
43,32
2,2
54,10
30,29
59,13
85,29
74,20
90,10
18,16
52,6
44,7
17,15
36,25
49,31
86,26
37,6
56,13
63,28
35,27
97,27
75,32
57,30
88,26
10,18
53,8
8,4
39,25
47,3
60,28
89,25
51,2
14,16
28,3
16,8
34,11
82,17
46,22
27,19
20,8
9,27
92,3
3,30
98,12
29,24
80,15
73,24
